% Model:              ellipsoidsi3n4.mph
% Version:            COMSOL 4.4.0.150
% Date:               Jun 7 2015, 12:29
% Dimension:          3
% Nodes:              1253
% Expressions:        1
% Description:        Temperature
% Length unit:        m
% x                       y                        z                        T (K)
1.3022480180663065E-6     -3.3743908618389917E-7   1.8585678697893158E-6    300
1.2008399566173575E-6     -9.629936716272497E-8    1.6935508361787849E-6    301.11834042441114
7.940015005249166E-7      1.6672638252749675E-6    5.633029291807228E-7     300
-3.481949494189729E-7     7.76076449316254E-7      2.056419428256471E-6     300.96008755875135
-3.2263877905021995E-7    7.928615687660817E-7     2.3590622102887556E-6    300
9.821554784307901E-7      -1.0032756208680757E-7   1.9302608577839876E-6    301.0439695819615
6.865644573875401E-7      0                        2.4652442708231665E-6    300
7.358791556789471E-7      -7.692115989375792E-8    2.106520770097991E-6     301.03465129766806
2.447926157256681E-7      2.8808138038621065E-7    2.3318294127426067E-6    300.76285705731885
5.204167509588939E-7      2.830011514240491E-7     2.512669185763128E-6     300
6.455688734593193E-7      1.1623974228973416E-7    2.2162496246396328E-6    300.7940236864757
2.7547940178652417E-7     5.468922557527065E-7     2.5032688871127186E-6    300
4.792853076139019E-7      2.990335674708542E-7     2.2403557825745383E-6    300.8591647712837
0                         6.865654008904978E-7     2.4652437558069663E-6    300
-7.996789437895778E-8     6.590830638198967E-7     2.099453433018108E-6     301.22878878144525
1.295164852337905E-7      5.770905147130871E-7     2.2101520172838894E-6    300.92878042264357
-3.1971795118369184E-7    1.6421603939654868E-6    1.2310368627611273E-6    300
-2.437698407799997E-7     1.3284812866838338E-6    1.2698375758218785E-6    302.0488634837366
-1.1353278921170821E-7    1.5025810329141385E-6    1.0692273074642174E-6    301.6635812805046
-3.760216263620497E-7     9.840587150690354E-7     1.8591062847688967E-6    301.0926152925797
-3.291703533237909E-7     1.0823769860382282E-6    2.1196050574650656E-6    300
-3.3767349755707023E-7    1.3022716803536303E-6    1.8584519245891605E-6    300
-3.3213522844648156E-7    1.4952472415832807E-6    1.550162210241976E-6     300
-1.416107621470835E-7     1.2654570195119379E-6    1.5360851944229908E-6    301.4038665789204
2.858571461942653E-7      1.5635379596614096E-6    6.796691817194083E-7     302.17854853444993
5.654576664334123E-7      1.734634712333148E-6     6.906982574116795E-7     300
6.232950194167391E-7      1.4874212138083254E-6    6.565090665992854E-7     302.00687684687733
0                         1.7316022743320984E-6    1.0603588957572802E-6    300
1.5654759967013344E-8     1.4985288969696604E-6    8.003382489758523E-7     302.70277128808834
3.05284672738005E-7       1.7569857499551365E-6    8.764294565849775E-7     300
1.8172349137183796E-7     1.5081687024770348E-6    1.0217289541645583E-6    301.73219041724656
1.0371064776825246E-6     1.5253553684512961E-6    5.768970979438942E-7     300
1.3656952205870363E-6     7.747077113390096E-7     6.349978649396424E-7     302.50094988337054
1.3040621293908933E-6     1.2993569978511453E-6    5.992152997500563E-7     300
9.257636151269907E-7      1.3036191147517754E-6    6.144946989402196E-7     302.25661251184823
1.5295984578302214E-6     1.0198445639012798E-6    6.140011576841335E-7     300
1.1673939779164809E-6     1.0505770670526133E-6    6.70314091061261E-7      302.3951419166444
1.6055513144380682E-6     0                        1.3960077922796079E-6    300
1.2154987076818602E-6     -1.450347564082699E-7    1.4454457897883458E-6    302.0808343935616
1.4116401159795232E-6     5.10627824119266E-7      8.666311207149651E-7     302.4431938562412
1.6458614073045508E-6     3.099627564364873E-7     1.2262300365073618E-6    300
1.3890872764954636E-6     2.4921851787276393E-7    9.559772282378143E-7     302.9312547213304
1.3335694634300409E-6     1.3679240169613225E-7    1.2308974100924984E-6    302.29317902497775
1.6633358314612601E-6     5.059637702251726E-7     1.0377150702352514E-6    300
1.3442551833998063E-6     4.049208467221059E-7     1.213789461923437E-6     301.90037627224314
1.578469122735045E-6      7.999629069824962E-7     9.292821794306494E-7     300
9.811094077750133E-7      0                        2.261563106750001E-6     300
1.4399097413219638E-6     0                        1.713933918536327E-6     300
1.2667514020299915E-6     1.9849005301726902E-7    1.5109227061799115E-6    301.4573041018459
1.2323681745703808E-6     0                        2.0061412268093836E-6    300
8.512536834119329E-7      1.2279589701587912E-7    2.0189066550836927E-6    301.0787692757195
1.1185937885174174E-6     1.0932583103023114E-7    1.7817700344570534E-6    301.12340855811203
8.260817533435441E-7      1.597190686469919E-6     8.147360687850659E-7     300
0                         9.811101243124953E-7     2.261562497488208E-6     300
8.594069519932128E-9      8.929966298871641E-7     1.9127004946468907E-6    301.4214287727365
8.160632140096271E-7      3.1311036719195464E-7    2.3460352401970656E-6    300
5.902188674023243E-7      6.100043563944265E-7     2.364150437796755E-6     300
5.585101470963903E-7      4.62503043406023E-7      2.071512320747251E-6     301.20828563181215
3.856171033939442E-7      5.988570627134372E-7     2.1394359634712755E-6    300.96922283823545
2.942856187967087E-7      8.251457383702342E-7     2.3445843449611706E-6    300
2.1038955420453722E-7     7.215407941093038E-7     2.0373882424875294E-6    301.28687593569634
0                         1.605551532377204E-6     1.3960073010012006E-6    300
0                         1.2323686896533841E-6    2.006140606637043E-6     300
-4.3462543100197964E-9    1.138883503438505E-6     1.7356797289037716E-6    301.2457589935876
0                         1.4399100900440683E-6    1.7139333443181696E-6    300
1.5344577306138433E-7     1.240094017567613E-6     1.5831826502774822E-6    301.3390477722169
6.019107520205423E-7      1.6352665122671435E-6    1.0246879943187825E-6    300
6.073676167364419E-7      1.3626564585123085E-6    8.96976893965179E-7      302.41906498383565
3.11577041933865E-7       1.6483079940171714E-6    1.2189655398926202E-6    300
3.1099558030528266E-7     1.3504978405708452E-6    1.1756959575366342E-6    302.19555263079235
8.50595947308133E-8       1.327115130793616E-6     1.2782962839924906E-6    302.1607627947661
1.1214960588932637E-6     1.380688622059994E-6     8.942981699913433E-7     300
7.633922800474229E-7      1.2307329570754708E-6    7.872611986410843E-7     303.26629812217567
1.372827120391664E-6      1.1264260986358047E-6    9.058010189800732E-7     300
1.2695185323004688E-6     7.778001760754977E-7     8.912445740572415E-7     302.46449817957637
1.1444694479440837E-6     9.897386284561465E-7     9.782611659610653E-7     301.9338427425049
1.5029965186897139E-6     3.4091107488038787E-7    1.5316288595830838E-6    300
1.2650031332021048E-6     6.816753073741413E-7     1.1307368203481305E-6    301.98305899964544
1.5188227305914666E-6     6.414227804395021E-7     1.293659339375325E-6     300
1.2319474372894456E-6     4.240061808098795E-7     1.4439021467114226E-6    301.6143120608622
1.4057877810391395E-6     9.442461903561124E-7     1.1748826747768821E-6    300
1.0819598740151548E-6     3.2925962393318947E-7    2.119995241714997E-6     300
7.427285369439453E-7      3.3197187460077924E-7    2.0321324448179136E-6    301.1504170959087
1.3124933606764814E-6     3.2850708694679457E-7    1.8475461491209191E-6    300
1.1023777246196424E-6     3.8371403919653126E-7    1.6759749355505485E-6    301.3615303023143
9.002072212292444E-7      1.4476345775147477E-6    1.1425930745928857E-6    300
9.643577924091195E-7      1.1186860977134972E-6    1.068795324057438E-6     301.9040586813164
5.515713608233736E-7      1.220459102136731E-6     1.16929969573524E-6      302.58638056807996
3.110728538127677E-7      1.081828374038593E-6     2.125502965310036E-6     300
3.0616401719868026E-7     1.038275067369457E-6     1.8221398920607197E-6    301.1282970992888
3.921517475011843E-7      8.668525636535107E-7     1.979677827518706E-6     300.96563087488835
8.763077285378194E-7      6.301319670353184E-7     2.172084758771898E-6     300
6.42206534567901E-7       6.987310276647592E-7     1.9623089121186307E-6    301.03997534034175
8.65868515285532E-7       5.385320399366668E-7     1.8231532611384454E-6    301.3629643814166
6.166342804536714E-7      8.912276967602345E-7     2.1677748266657655E-6    300
3.1781149835151904E-7     1.4986144144676527E-6    1.5496745945520488E-6    300
3.1618695772596637E-7     1.3109920812431448E-6    1.8538376731893916E-6    300
4.3975972333358716E-7     1.1093615877006672E-6    1.6245525369956458E-6    301.45054033892274
6.138033549483211E-7      1.5024636122527074E-6    1.3558684040898043E-6    300
5.580694296931625E-7      1.2357229552571042E-6    1.415533430042318E-6     301.41104879453906
1.1811601228503633E-6     1.1820297916281669E-6    1.2362613066611407E-6    300
1.0270222942559412E-6     9.241061591261478E-7     1.2822011737729602E-6    301.78055397675786
1.345902421516853E-6      6.252741018818559E-7     1.6384659837088423E-6    300
1.1953247248209957E-6     6.222356113414116E-7     1.3595756076883176E-6    301.68766662260816
1.30069388235978E-6       9.020645111704418E-7     1.4458516806623711E-6    300
1.056018632812083E-6      7.633786132981856E-7     1.5042228576319274E-6    301.3680930580295
1.1226670464423767E-6     6.37756940492065E-7      1.93229660866691E-6      300
1.0308513431384005E-6     6.165904668258797E-7     1.6744336273425926E-6    301.2095127472804
8.949947247013323E-7      1.3021868623058068E-6    1.451816752918251E-6     300
7.464002919918495E-7      1.0641928291387407E-6    1.2631975261985398E-6    302.4442784743563
6.189142537783902E-7      1.1221642260249816E-6    1.944837651000052E-6     300
8.906119885859415E-7      9.024577505913719E-7     1.9622388683852255E-6    300
6.486492724434531E-7      9.456765679325209E-7     1.717938938304622E-6     301.2828555969182
8.954813546982151E-7      8.20052524498405E-7      1.6972645251674023E-6    301.06153907975903
6.217792715588663E-7      1.3337487156792578E-6    1.6604052534643364E-6    300
7.501642648237417E-7      1.0877571211844143E-6    1.5094503977101684E-6    301.2452823984674
1.0861240565187843E-6     1.0837579830271144E-6    1.5450211032310596E-6    300
1.1217020689291158E-6     8.884472885900751E-7     1.7286150330700844E-6    300
8.904537499758898E-7      1.1138638184450145E-6    1.7365077154166103E-6    300
-8.694852087973814E-7     -1.1539223989487957E-6   3.965052591406848E-7     304.65845494027093
-1.1221697076497515E-6    -7.043305106441138E-7    3.955811378371278E-7     306.39273611482776
-9.495990436511371E-7     -9.068872211175825E-7    5.041743697350872E-7     306.13713512073366
-7.427155224580392E-7     -1.1210554298028328E-6   5.54814320485619E-7      305.4727553220246
-4.147215075784563E-7     -1.4120324419532984E-6   7.285281739492588E-7     303.23655054959227
-1.2035331105737336E-6    -5.192572922823432E-7    5.939958188588606E-7     305.77289434525187
-1.0415608002183551E-6    -7.114955574447301E-7    7.024889018285947E-7     305.8738861222689
-3.2721744855888493E-7    -1.3085659411658138E-6   5.773438124504813E-7     305.3122959011846
-3.1256030578284377E-7    -1.1490094191321125E-6   3.809110209455004E-7     308.6934200408308
-8.34640522568854E-7      -9.557182998273352E-7    8.090147846139321E-7     305.16626960517084
-5.468047267931699E-7     -1.1724870989045018E-6   7.016330258816726E-7     305.4451158780196
-6.198179592465781E-7     -9.275805702065005E-7    6.78711210132922E-7      308.1273589718759
-7.446791169331819E-7     -8.999578685384698E-7    1.1255786414013185E-6    304.26951519755926
-5.461671408009877E-7     -1.1108670284132306E-6   1.0299028683289979E-6    304.20458425224814
-7.826253515347919E-7     -7.130348557050709E-7    6.728496534576929E-7     309.1141975665087
-9.62635067368668E-7      -5.823641911010307E-7    5.036961603589064E-7     309.2307249990517
-1.0222555036149078E-6    -3.2429798972165415E-7   4.853283654365299E-7     310.37231829018134
-1.2750160827066967E-6    -2.5920360409058953E-7   6.431862723968625E-7     305.6567313521201
-1.4732177575225372E-6    2.2049414459585412E-7    4.381635861027787E-7     303.9650340685063
-2.1259172875517273E-8    -1.3791212754892492E-6   5.357093355712504E-7     305.0711700698093
-1.0454811991639191E-7    -1.3539975063673088E-6   7.519058907867349E-7     304.406220889974
-1.246268636500039E-7     -1.1680200135615777E-6   5.55144527515709E-7      308.01505974879905
-6.857293733951795E-7     -7.963545601408708E-7    4.338300841951436E-7     311.18478990339
-2.466754652838513E-7     -1.1672863451588557E-6   1.1479867966210372E-6    303.90773847372003
-2.9051580292236806E-7    -1.1948401332189044E-6   8.23094991189378E-7      305.5471638600468
-1.0544140127404947E-6    -4.1615185595538967E-7   7.706917830561804E-7     307.1697340234285
-9.087897883852323E-7     -6.745231466421194E-7    9.929576900838928E-7     305.5384389212813
-1.025618597246087E-6     -5.671011130778561E-7    1.1986313150355301E-6    303.7805262118664
-8.377139966590237E-7     -5.320107470487555E-7    7.846531109088303E-7     309.1450172220923
-1.1096739001958346E-6    -3.2022448374202574E-7   1.282125817673772E-6     303.4122125509767
-8.996837244627446E-7     -6.855430802680744E-7    1.3388249297945623E-6    303.2520258199011
-9.189306498187119E-7     -4.2348763810282794E-7   1.3299085138699831E-6    304.1577438980261
-2.869211405982687E-7     -9.858863623840215E-7    5.949029819713036E-7     310.3291330382063
-6.335236188507859E-7     -7.503404160433374E-7    8.929639220604337E-7     308.20308985785147
-4.2057336978665173E-7    -9.451084242064316E-7    8.628169171082342E-7     307.7668476543486
-5.111055889109346E-7     -7.287191998810775E-7    7.018466711241671E-7     311.8574827815444
-6.015675527047339E-7     -1.0092770549656432E-6   1.4091983700169635E-6    302.56688406443203
-3.991318575734403E-7     -8.626524218460323E-7    1.110280720228138E-6     306.47658718650035
-6.864439859303827E-7     -6.060109576830722E-7    1.3246555069050955E-6    304.90238867824064
-5.420604674010496E-7     -6.3631983576071E-7      1.1388561332222015E-6    307.3299958805935
-3.314387783270124E-7     -1.0332906603782814E-6   1.3844888208279014E-6    303.2883673503902
-9.257054202961149E-8     -1.0954165424135532E-6   1.4359784055667085E-6    302.8959496857094
-6.451690251188625E-7     -4.863218387762385E-7    6.962549946961793E-7     313.6418472172217
-8.021072334669898E-7     -4.0979620325849446E-7   6.030582928525468E-7     312.91412772241796
-1.141731721500184E-6     -2.8265803583743107E-7   9.67451050774472E-7      305.23662804087894
-8.648960135339526E-7     -2.935580346312876E-7    7.743683450260627E-7     310.5460012768718
-1.3064322714829635E-6    -2.01398022343962E-8     7.332943663533614E-7     305.1295316894884
-1.2119681557575238E-6    7.408521460113342E-8     4.715433175022108E-7     307.85765869993867
-9.976654511004879E-7     -1.2349000491411178E-7   6.217865187076949E-7     310.5358619976325
-1.2914636117592177E-6    1.849615411317416E-7     8.513936970175968E-7     304.5288933474276
-1.2401374455058426E-6    -8.921900586251959E-9    1.0646934066480367E-6    303.9831808225155
-1.0470250379905076E-6    -6.576392478317275E-8    8.379536031277956E-7     307.80752595846667
-1.291808166311236E-6     4.3528284976771533E-7    9.49219937053741E-7      303.4193487927278
-1.2539860077782767E-6    3.372942575460825E-7     6.187395048403794E-7     305.81506228236566
-1.1673779140287523E-6    3.053142875812988E-7     3.754424011503298E-7     308.4472077451619
-4.420610250366113E-9     -1.3124966002380284E-6   1.0046519220537258E-6    303.6234453748929
1.81602718315146E-7       -1.363701187911975E-6    8.076301886239253E-7     303.94840309349115
1.4198914231785975E-7     -1.1691292532418987E-6   5.996969992746786E-7     307.6801787575875
-1.3442213675601485E-9    -1.1322365905910576E-6   8.732639995697032E-7     306.4054933073945
9.002475279751794E-9      -9.716289124080808E-7    5.135091470305178E-7     312.2178645986506
-1.043069716533843E-7     -9.85271729316742E-7     7.271646702796148E-7     309.72878740065363
3.348784470141445E-8      -1.1460120955185513E-6   1.1888520533953833E-6    304.0489079071704
-1.338592697331409E-7     -9.166840061274705E-7    1.2667422895420088E-6    305.29665749652474
-1.1511924480132508E-7    -9.07337798424614E-7     1.0018568950140837E-6    307.9385975038897
4.7170841347846805E-7     -1.1320715331802775E-6   3.61716037932452E-7      308.13705468531487
-8.569872147770553E-7     -4.1271407015677737E-7   1.0899972494820554E-6    306.64903807074023
-6.443785476331365E-7     -4.260567737007423E-7    9.254560263392666E-7     310.7947763024284
-1.1034831920440401E-6    9.333975034670148E-8     1.3155370433564496E-6    303.5597888284996
-9.74841640507235E-7      -3.94797783172071E-7     1.5280314376080951E-6    302.65800987236804
-8.003563246072682E-7     -5.505178459950073E-7    1.55193905227379E-6      302.9569195273965
-9.256892128992588E-7     -8.744476306104932E-8    1.2019852141628235E-6    305.83060788370943
-9.418085041995867E-7     -1.0750238415312128E-7   1.4574264115325703E-6    303.6971253697573
-8.985819965876177E-7     -1.305505830134948E-7    1.7067114690939106E-6    302.37251875604494
-6.767493770535481E-7     -7.685462089499795E-7    1.5805253501622303E-6    302.515687952522
-4.599725013074357E-7     -9.27988468768693E-7     1.5912126174044233E-6    302.3972797444412
-7.79342892186959E-7      -4.772571473833359E-7    1.7702017932384883E-6    302.01422561137053
-6.308075454427453E-7     -6.205535958516524E-7    1.7895892137737535E-6    302.0275209852408
-6.991256467069754E-7     -2.850775605057225E-7    1.3562699508029805E-6    305.76688040197956
2.612811763385333E-7      -1.2084561936268924E-6   1.1649182535936143E-6    303.44003921539183
2.0522145772244067E-7     -9.722283646368978E-7    1.0277410404171166E-6    306.7667743921446
9.076848350685859E-7      -1.1643890764068685E-6   6.526197465755297E-7     303.46141281669924
4.6049770219242974E-7     -1.0838369498772714E-6   1.0921340398185447E-6    304.3981787063751
-5.862926874449617E-7     -4.765687702097865E-7    1.5856431431592102E-6    303.82461633425896
-4.957135839280777E-7     -3.9929735434886467E-7   1.221992739272372E-6     308.1770289998686
-4.726589918917811E-7     -5.291422352399379E-7    1.4039685836220408E-6    305.60307949638525
-2.7373420749492804E-7    -6.351355534566226E-7    1.1290308632656752E-6    308.91475782239013
-4.141552128442869E-7     -5.806746696399489E-7    9.278761110410346E-7     311.6676878814808
-3.5031648286071806E-7    -7.603171062446857E-7    1.4095441164208762E-6    304.74542827274314
2.0163890752048327E-7     -1.0021045278771402E-6   1.3764790460733775E-6    303.7633461380735
-2.070503528535553E-8     -8.243247489277568E-7    1.5126067633163918E-6    304.01614279530787
1.4734109385182108E-7     -9.617367428814463E-7    1.6808456507673437E-6    302.22574567623957
-8.161775962807134E-8     -7.714411134074909E-7    1.788217246414781E-6     302.43371328623795
-4.391773288041234E-7     -6.063450227528336E-7    1.951932305578846E-6     301.6745342515595
-8.236806218711828E-7     -1.0291580621385245E-7   9.048847740907775E-7     310.24082159966014
-1.0085224880227174E-6    2.0164260596137268E-7    6.144318925825936E-7     310.1535326363483
-1.0769054590321178E-6    4.746808280200821E-7     7.271252690523743E-7     306.87159802407507
-9.987505775640795E-7     3.012371499414072E-7     9.19241503292449E-7      307.1591121397667
-9.868111612603468E-7     1.611600603571149E-7     1.148738935204977E-6     305.6543111861983
-1.0951457197474401E-6    4.931449780930587E-7     1.1924254306570277E-6    303.57919021411084
-1.1029913189138995E-6    6.433691992806557E-7     9.678684577612574E-7     304.1762852422781
-9.590478539101677E-7     4.769761081640078E-7     5.144043617150476E-7     310.1661249533209
-1.0813652798268444E-6    6.883240291078287E-7     6.649272629176346E-7     305.80195582198473
-9.605307873930853E-7     8.348524070263726E-7     4.854273441938172E-7     306.819330804238
-9.223631728974579E-7     1.0477904319077754E-6    3.511526609383918E-7     305.45645718620915
-1.020219172622077E-6     1.002769599576248E-6     6.456459737736852E-7     304.0115828177006
6.871424364556695E-7      -1.1608890965709424E-6   5.102421413973743E-7     305.59600107634293
2.99322378992136E-7       -1.1262529697660785E-6   8.918129770697491E-7     305.8729505071844
6.342585687295851E-7      -1.1871158113736562E-6   8.445883996149848E-7     304.10472354661755
4.0433226508528783E-7     -1.1589022196359978E-6   5.981825660570762E-7     306.929348194604
6.453108788596538E-7      -9.040114432559355E-7    4.628230904126972E-7     309.76525675766993
9.511367105930512E-7      -9.03972041785536E-7     5.245917967300337E-7     306.06616448495674
3.3509999430072286E-7     -8.982144325280334E-7    6.150599434609144E-7     311.49203584184966
4.5611376960056826E-7     -9.77030782488452E-7     1.390764969210571E-6     303.29707068147235
7.767306737256936E-7      -9.289138024728858E-7    7.131829698322774E-7     306.4896371186543
9.717596088483522E-7      -9.192449861143208E-7    7.630457670619247E-7     304.6014861091517
5.774862940893331E-7      -9.27158222820593E-7     9.584525020915218E-7     306.23795106463876
1.0149851199146062E-7     -8.761995402944252E-7    8.237449972681882E-7     310.4537528664086
1.0956363347167282E-7     -8.136083517887295E-7    1.152566375941626E-6     307.3312606883935
-8.925684572231191E-8     -6.341493172786807E-7    1.2266245766053103E-6    308.06922513016144
3.282933001928798E-7      -8.603060576646793E-7    9.290472365793174E-7     308.6590788302531
1.0167909472313448E-6     -5.829579715612838E-7    4.867152773108737E-7     308.5011803963325
1.2426305290893659E-6     -5.565455550354089E-7    5.38518710351174E-7      305.3151734353934
-6.041526677619132E-7     -1.5750932404378763E-7   1.0251549539958665E-6    311.2436739218735
-4.686253206195969E-7     -1.1212197753690581E-7   1.1717213494359166E-6    310.25213711903046
-6.707571236691704E-7     7.468924790109915E-8     1.2175549277114195E-6    307.914013323847
-9.232836556137903E-7     2.3880264974696497E-7    1.4041432556647226E-6    304.0328454822465
-8.739556431800444E-7     1.4387621123387038E-7    1.6902460660269644E-6    302.559086948261
-7.648109939560182E-7     5.758468617615525E-9     1.915584866614555E-6     301.80188624373477
-2.7982410345202615E-7    -6.389006635826031E-8    1.1744697520363205E-6    311.6270726061327
-6.656650689135155E-7     -2.393856893859036E-7    1.6574451551091436E-6    303.5203473260107
-6.942094671505089E-7     1.2496510501092512E-8    1.50516090172289E-6      304.768653675871
-6.385119709042768E-7     5.348251312634914E-8     1.7191680282205634E-6    303.34661328935584
-3.5931056851007784E-7    -6.605000084335778E-7    1.7064653782911558E-6    303.0136592389287
-4.881466197883775E-7     -4.363989853024698E-7    1.8447464884411733E-6    302.50494986037137
-4.271475194144654E-7     -1.7278070016813492E-7   1.4135824292584166E-6    306.9023947403113
3.983021128235889E-7      -8.493770814676712E-7    1.1451208241772397E-6    306.26954708790794
7.01140907002873E-7       -9.247800045203819E-7    1.2211629519621284E-6    303.73752865375883
8.378516178723402E-7      -1.0181969248824301E-6   9.874353875795372E-7     303.66290216319896
6.066536339072609E-7      -8.237642432805292E-7    1.459834018621835E-6     303.2253750987199
-3.383057366031536E-7     -3.5490278720910393E-7   1.6087969141473719E-6    304.75037023667306
-2.285502326523697E-7     -5.299468092564759E-7    1.3785808627251426E-6    306.6792060453188
3.2122717181555263E-7     -7.104282905047427E-7    1.3800812622340716E-6    305.38399465430854
7.447072655518793E-8      -5.093345571141023E-7    1.314444665595458E-6     307.85984008687586
-1.5346879556055707E-7    -2.74885789990695E-7     1.3257352658833889E-6    308.78484769158416
-2.7121840529894357E-8    -5.843673724402087E-7    1.5901447959723906E-6    304.5460088802113
3.127301361033909E-7      -7.923595890989103E-7    1.6101871933878114E-6    303.195685663475
1.2780992404362695E-7     -7.247095903597664E-7    1.8268620365897755E-6    302.35374125977893
-4.6049746346722193E-7    -1.5414430550239899E-7   1.909199166722414E-6     302.5589930646602
-1.5152454113160296E-7    -5.350966928188435E-7    1.93416675564389E-6      302.2572570561677
-3.051153841409385E-7     -3.506975050013026E-7    2.0274185569128523E-6    301.9460093438266
-3.774387574415158E-7     6.131024818397397E-8     2.156029800366185E-6     301.4529976548666
-6.836721465278569E-7     2.0256314549616253E-7    9.592515997584436E-7     311.1477235933898
-9.241184977886308E-7     6.265829757518793E-7     8.247048612346203E-7     306.98020431078925
-9.810980297335125E-7     7.633900839764793E-7     1.2265447565615464E-6    303.0516094766697
-8.538920801943563E-7     6.4163274021747E-7       1.10040955529038E-6      305.3863317490523
-6.929329999559917E-7     4.872440666866891E-7     9.194791576508584E-7     309.79723293723214
-7.614175010815041E-7     3.857913018890198E-7     1.2152358418122575E-6    306.3787706194428
-4.489309864987881E-7     1.8442683486383924E-7    1.3219560638486372E-6    307.94249211244164
-5.161217773309359E-7     4.069400078799741E-7     1.0925769544946105E-6    309.8045620282362
-9.466296143907221E-7     6.074587843680137E-7     1.4122144674688027E-6    302.87201028634996
-8.055397106471494E-7     7.840560066332475E-7     1.3297590663465683E-6    303.354910360839
-7.986680066009169E-7     8.620071198703083E-7     7.790163662177445E-7     306.53184752582536
-7.089622994009776E-7     6.406953154893245E-7     6.009712451978467E-7     311.7017180153288
-6.475718811475623E-7     9.139948476122304E-7     4.268916128242872E-7     309.778460613749
-7.774522971890366E-7     1.0415221915160565E-6    6.730645554996752E-7     305.51446019405216
-8.112151542170892E-7     1.1799366070932785E-6    5.076000675221785E-7     304.4908359164775
5.675998355781823E-7      -8.645697574858395E-7    7.285441005109182E-7     309.01511988696774
7.551023006363055E-7      -6.472207975886071E-7    5.307026440562747E-7     311.6116313297596
4.664909555794383E-7      -6.566884321672485E-7    6.057771961501515E-7     315.115863452989
9.42772512314924E-7       -6.985131828653442E-7    6.926984653742245E-7     307.15830081047056
4.4403614234203723E-7     -6.676568412832775E-7    8.931911225103134E-7     310.8312562336578
6.145175868997318E-7      -7.399335545419791E-7    1.2779050414684019E-6    304.926339807145
8.100242612340603E-7      -7.532604153822151E-7    8.955160239248419E-7     306.57495808066943
1.0626825837138637E-6     -7.311875508433675E-7    9.505492775136358E-7     304.1442674851878
6.401382991915069E-7      -6.95024230260363E-7     1.0373449262758862E-6    307.23157086852586
2.1340410964783663E-7     -5.808200341423644E-7    1.0307793020246368E-6    311.2232656363196
8.330725994277025E-7      -3.941703417031302E-7    5.752376843583735E-7     312.7481893296253
1.0608934719379334E-6     -3.13350483591537E-7     4.179588172381413E-7     310.15106659310555
1.4168346317277378E-6     -4.0813567560787535E-7   4.5627382237109645E-7    304.1119679947852
1.1168736519708006E-6     -9.088211913872685E-8    4.559323311165959E-7     309.6342625692359
1.1575845571838597E-6     -3.1352494126570407E-7   6.544154855882724E-7     307.02744854022967
1.0137738830378454E-6     -5.127713032263121E-7    8.042565281365236E-7     306.88707650391456
1.2840534648689894E-6     -4.818957673727572E-7    7.942500007658681E-7     304.0651328828563
-2.3693790961650164E-7    1.4812408846173083E-7    1.1980605404088419E-6    311.2044103377081
-7.049426364876157E-7     2.978120093754077E-7     1.5348903007915958E-6    304.16415455989886
-7.422389462085465E-7     5.39923524051392E-7      1.4360015655619297E-6    304.03366229157194
-6.882721347409718E-7     2.9964737491733887E-7    1.8423701724058558E-6    302.22282944288673
-4.36012655122027E-7      2.2449206423988115E-7    1.5697171800632027E-6    305.10190981076335
-4.549064737109654E-7     1.6248902208707728E-7    1.9034710886889497E-6    302.5989132765864
-2.0662228045697824E-7    5.7132186645280365E-8    1.4415360751345194E-6    307.46309387602554
-2.0837713195442615E-7    3.009604972736875E-7     1.3584579904797227E-6    308.0848380481159
-3.7507507953686874E-7    -4.590751295775452E-8    1.678229371196701E-6     304.47879586777236
-2.356750322352391E-7     -2.9428788200091587E-7   1.7897396201051167E-6    303.5857982693661
-2.0097555511814033E-7    -1.6565039526931323E-7   1.5714968422633126E-6    305.7928935888471
4.140160814586446E-7      -4.838643269537972E-7    1.1864623576372404E-6    308.6624937605829
5.964621008227557E-7      -5.632365191276412E-7    1.3891300823827776E-6    305.0291176693436
8.953654725073875E-7      -6.816847347473563E-7    1.2067297589866328E-6    304.11873181975614
7.787404906647562E-7      -6.694804793681048E-7    1.5393241892512014E-6    302.7316810261819
5.388672224538833E-7      -5.897908257830921E-7    1.6407065063228027E-6    303.2444110340221
-7.189449435905218E-9     -3.1572102732887435E-7   1.650801387837563E-6     304.8726331433738
2.8559648633209174E-7     -4.2543505790576626E-7   1.4668912377114555E-6    306.060252914847
-2.383946654674403E-7     2.0734621959094663E-7    1.711954274338733E-6     304.3334695668437
6.070002704843824E-8      -2.0653215647891256E-7   1.3300040956723323E-6    309.09009651792644
-3.554399093414988E-8     -8.385605473258795E-8    1.476950014033238E-6     307.20963897769167
1.2898999740748813E-7     -4.121216649285362E-7    1.9704660972329194E-6    302.3088267128115
2.793849632644079E-7      -4.682537865627455E-7    1.7396245612087084E-6    303.5151920278437
4.7194202701637195E-7     -4.38639951952821E-7     1.9392843466266595E-6    302.0160853652769
-2.35873693788774E-7      2.8779460300350303E-8    1.937108483259072E-6     302.7932892798652
-5.698925546444673E-8     -2.166429031933989E-7    2.045660403466341E-6     302.1690159157807
2.668402009994263E-7      -2.5698894033758344E-7   2.1119219439421638E-6    301.6717876483633
-1.2691030608226952E-7    4.017207903158151E-8     2.135741281060995E-6     301.76376334696675
-2.529699523641263E-7     2.896884337339934E-7     2.0753190901524827E-6    301.8308072037304
